id,signed_up_at,has_activated_card,closed_account_at,tnc_country_group,os,first_name,last_name
u14277,2019-01-20,True,,DEU       ,android,Travis,Cain
u32704,2020-04-16,True,,FRA       ,iOS,Jennie,Henderson
u28236,2020-01-23,True,,DEU       ,iOS,Harriet,Watson
u24881,2019-11-07,True,,FRA       ,iOS,Lina,Lloyd
u29705,2020-02-19,True,,FRA       ,iOS,Ivan,Becker
u11413,2018-10-21,True,,FRA       ,iOS,Inez,Singleton
u36599,2020-05-22,False,,GrE       ,android,Leah,Lawrence
u21428,2019-08-19,False,2020-06-30,DEU       ,iOS,Hulda,Sims
u34413,2020-05-05,False,,NEuro     ,android,Rosie,Santos
u32066,2020-04-05,True,,GrE       ,android,Loretta,Ortiz
u12289,2018-11-20,True,,DEU       ,iOS,Lulu,Grant
u28268,2020-01-24,False,,DEU       ,iOS,Ralph,Fox
u12892,2018-12-09,True,,ESP       ,iOS,Tom,Walton
u9656,2018-08-26,True,,DEU       ,iOS,Dylan,Moreno
u31477,2020-03-23,True,,DEU       ,android,Minerva,Kelley
u34801,2020-05-09,True,,FRA       ,iOS,Alex,Barker
u37650,2020-05-26,False,,ITA       ,android,Edith,James
u10470,2018-09-22,True,,ITA       ,android,Annie,Washington
u2573,2017-03-16,True,,FRA       ,iOS,Cecelia,Berry
u4295,2017-10-07,True,,FRA       ,android,Luke,Swanson
u26410,2019-12-14,False,2020-07-01,AUT       ,iOS,Alex,Garrett
u5746,2018-02-04,True,,GrE       ,android,Jim,Carpenter
u34158,2020-05-03,True,,ITA       ,android,Barry,Wilson
u27743,2020-01-13,True,,FRA       ,android,Bradley,Logan
u5195,2017-12-27,True,,FRA       ,android,Nelle,Lane
u18726,2019-06-10,True,,ESP       ,iOS,Leo,Wallace
u15229,2019-02-17,True,,FRA       ,iOS,Earl,Henderson
u5592,2018-01-22,True,,DEU       ,iOS,Vernon,Green
u38228,2020-05-28,False,2020-06-10,DEU       ,iOS,Hunter,Hamilton
u29888,2020-02-22,True,2020-05-12,ITA       ,android,Jeffrey,Howard
u41582,2020-06-14,False,,ESP       ,android,Ralph,Tucker
u14100,2019-01-14,False,2020-06-16,DEU       ,iOS,Emily,Cunningham
u19713,2019-07-08,False,,ESP       ,iOS,Ian,Cox
u35584,2020-05-15,False,2020-10-28,FRA       ,iOS,Stanley,Ruiz
u4700,2017-11-15,True,,FRA       ,iOS,Verna,Anderson
u32091,2020-04-05,True,,FRA       ,android,Chester,Houston
u14349,2019-01-22,True,,ITA       ,android,Charlie,Stevens
u15112,2019-02-14,False,2020-11-05,FRA       ,android,Emilie,Cain
u22197,2019-09-05,True,,DEU       ,android,Corey,Hughes
u40724,2020-06-08,False,,FRA       ,iOS,Sean,Mann
u19886,2019-07-14,True,,FRA       ,iOS,Elijah,Maldonado
u39490,2020-06-02,False,,GrE       ,iOS,Kate,Gill
u18310,2019-05-27,True,2020-06-18,FRA       ,android,Sarah,Santiago
u13003,2018-12-13,True,,DEU       ,iOS,Ronnie,Page
u23936,2019-10-15,True,,FRA       ,android,Trevor,Hamilton
u37621,2020-05-26,False,2020-06-09,FRA       ,iOS,Vernon,Flowers
u9899,2018-09-03,True,2020-06-26,DEU       ,android,Lina,Harmon
u29948,2020-02-23,False,,DEU       ,iOS,Emilie,George
u15430,2019-02-23,True,,DEU       ,iOS,Gregory,Simon
u23122,2019-09-26,True,,AUT       ,iOS,Alvin,Stevens
u36771,2020-05-22,False,,FRA       ,iOS,Logan,Ford
u7863,2018-06-18,True,,FRA       ,iOS,Rosie,Allen
u27767,2020-01-14,False,,FRA       ,android,Nancy,May
u20165,2019-07-21,False,,FRA       ,android,Jack,Tyler
u14426,2019-01-24,False,2020-06-26,GrE       ,iOS,Manuel,Patton
u24441,2019-10-26,True,,ITA       ,android,Pauline,Arnold
u17833,2019-05-11,True,,DEU       ,android,Stanley,Horton
u26966,2019-12-28,False,,DEU       ,android,Calvin,Ortiz
u23233,2019-09-28,True,,FRA       ,iOS,Ian,Valdez
u10616,2018-09-26,True,2020-07-30,FRA       ,android,Cordelia,Gomez
u6785,2018-04-16,True,,DEU       ,android,Eddie,Barker
u26043,2019-12-04,False,2020-06-09,FRA       ,iOS,Lida,Lane
u25939,2019-12-02,True,,DEU       ,iOS,Phoebe,Soto
u22840,2019-09-19,True,,FRA       ,android,Leah,Bryan
u5963,2018-02-18,True,2020-10-16,FRA       ,iOS,Eunice,Singleton
u3857,2017-08-25,True,,ITA       ,iOS,Nelle,Bishop
u13539,2018-12-30,True,,DEU       ,android,Jesse,Hughes
u26464,2019-12-16,False,2020-06-10,FRA       ,android,Chase,Gardner
u38378,2020-05-29,False,,FRA       ,iOS,Herman,Underwood
u28275,2020-01-24,True,,ITA       ,android,Ricardo,Cannon
u33987,2020-05-02,True,,FRA       ,iOS,David,Townsend
u40522,2020-06-07,False,,FRA       ,android,Joseph,Chandler
u16404,2019-03-25,True,,DEU       ,iOS,Clara,Palmer
u1025,2016-02-13,True,,DEU       ,android,Myrtie,Chandler
u16066,2019-03-14,True,,ESP       ,iOS,Bernice,Thornton
u4777,2017-11-23,True,,DEU       ,iOS,Harry,Fletcher
u37689,2020-05-26,False,,ITA       ,android,Randy,Fernandez
u37512,2020-05-25,False,2020-11-19,ESP       ,android,Irene,Martin
u27510,2020-01-08,True,2020-08-29,ESP       ,android,Elva,Sanders
u15467,2019-02-24,True,,DEU       ,android,Seth,Horton
u19365,2019-06-29,True,,FRA       ,iOS,Louisa,Hardy
u21598,2019-08-23,True,,DEU       ,android,Warren,Figueroa
u41428,2020-06-13,False,,GrE       ,iOS,Ernest,Williams
u40192,2020-06-06,False,2020-06-19,NEuro     ,android,Eleanor,Rivera
u19383,2019-06-29,True,,FRA       ,android,Aiden,Montgomery
u41493,2020-06-13,False,,DEU       ,iOS,Roger,Love
u3203,2017-06-16,True,,DEU       ,iOS,Elnora,Green
u4190,2017-09-27,True,,DEU       ,android,Ida,Cox
u48,2015-03-19,True,,DEU       ,android,Marc,Hampton
u23845,2019-10-13,True,,FRA       ,iOS,Nathan,Long
u32018,2020-04-04,False,,FRA       ,android,Lucille,Mullins
u7153,2018-05-09,True,,FRA       ,android,Austin,Newman
u12391,2018-11-23,True,,FRA       ,android,Louise,Norris
u37097,2020-05-24,False,,FRA       ,iOS,Juan,Nelson
u28403,2020-01-26,True,,GrE       ,android,Christine,Byrd
u31522,2020-03-24,True,,DEU       ,iOS,Shane,Bowen
u39805,2020-06-04,False,2020-11-08,FRA       ,iOS,Lawrence,Hall
u10020,2018-09-07,True,,FRA       ,iOS,Rachel,Fowler
u35046,2020-05-11,False,,GrE       ,android,Edgar,McKinney
u10916,2018-10-05,True,,FRA       ,iOS,Jane,Silva
u28321,2020-01-25,True,,DEU       ,android,Fanny,Rowe
u18200,2019-05-23,True,,DEU       ,iOS,Tommy,Harvey
u39668,2020-06-03,False,,NEuro     ,android,Ada,Gordon
u16791,2019-04-06,True,,DEU       ,android,Alta,Mann
u14736,2019-02-02,True,,FRA       ,iOS,Lily,Daniel
u25576,2019-11-23,False,,GrE       ,android,David,Reeves
u19401,2019-06-30,True,,DEU       ,iOS,Ruby,Wallace
u3018,2017-05-21,True,,DEU       ,iOS,Harvey,Wade
u7542,2018-06-01,False,2020-06-09,DEU       ,iOS,Terry,Welch
u39700,2020-06-03,False,2020-06-17,ESP       ,android,Stella,Hill
u27526,2020-01-09,True,,FRA       ,android,Jean,Hanson
u7174,2018-05-11,True,,DEU       ,android,Fannie,Page
u34648,2020-05-08,True,,ITA       ,android,Nancy,Bowman
u35783,2020-05-17,False,,ITA       ,iOS,Brent,Ruiz
u20430,2019-07-27,True,,FRA       ,iOS,Corey,Butler
u3499,2017-07-19,True,,DEU       ,iOS,Myrtle,Neal
u39900,2020-06-05,False,,FRA       ,android,Lenora,Ortega
u15443,2019-02-24,True,,DEU       ,android,Blake,Knight
u3397,2017-07-09,True,,DEU       ,iOS,May,Mendez
u24151,2019-10-20,True,,FRA       ,iOS,Sara,Greene
u11351,2018-10-19,True,,DEU       ,iOS,Edna,Moore
u7441,2018-05-26,True,,ITA       ,android,Micheal,Poole
u8551,2018-07-20,True,,FRA       ,iOS,Marian,Lewis
u272,2015-08-10,True,,DEU       ,android,Larry,Robinson
u11530,2018-10-26,True,,DEU       ,android,Estelle,Terry
u40209,2020-06-06,False,2020-06-18,FRA       ,android,Alvin,Barber
u34311,2020-05-04,False,,FRA       ,iOS,Adele,Haynes
u30723,2020-03-10,True,,ESP       ,iOS,Garrett,Manning
u40326,2020-06-07,False,,ESP       ,android,Frances,Frank
u10095,2018-09-10,True,,ITA       ,iOS,Isabella,May
u14299,2019-01-20,True,,GrE       ,android,Eric,Roberts
u33896,2020-05-02,False,,DEU       ,android,Angel,Dunn
u19273,2019-06-26,False,2020-06-18,DEU       ,iOS,Mae,Reid
u6971,2018-04-28,True,,FRA       ,iOS,Clayton,Pope
u31816,2020-03-30,True,,FRA       ,android,Mildred,Nguyen
u17548,2019-05-01,True,2020-05-07,FRA       ,android,Amelia,Taylor
u40854,2020-06-09,False,,DEU       ,android,Herbert,McKenzie
u24340,2019-10-24,True,,GrE       ,iOS,Isaiah,Joseph
u7042,2018-05-03,True,,DEU       ,iOS,Isabella,Gross
u6906,2018-04-24,True,,FRA       ,android,Amanda,Abbott
u41319,2020-06-12,False,,ITA       ,android,Lloyd,Roberson
u28252,2020-01-23,True,,DEU       ,iOS,Eric,Jackson
u11992,2018-11-09,True,,FRA       ,android,Erik,Ray
u8943,2018-08-03,True,,FRA       ,iOS,Russell,Ellis
u33361,2020-04-25,False,,GrE       ,android,Walter,Gutierrez
u3432,2017-07-13,True,,DEU       ,iOS,Lucile,Hill
u14557,2019-01-27,True,,ITA       ,iOS,Jessie,Quinn
u36723,2020-05-22,False,,ITA       ,iOS,William,Evans
u34720,2020-05-08,False,,FRA       ,android,Betty,Walker
u26209,2019-12-09,True,,GrE       ,android,Leila,Bryan
u23194,2019-09-27,True,,ITA       ,android,Sophie,Tyler
u8060,2018-06-27,True,,ITA       ,iOS,Madge,Schultz
u26908,2019-12-26,True,,GrE       ,iOS,Susan,Chandler
u30825,2020-03-12,True,,ITA       ,iOS,Landon,Peters
u27808,2020-01-15,True,,ITA       ,android,Gary,Ford
u35021,2020-05-11,False,2020-06-26,DEU       ,iOS,Mary,Page
u14273,2019-01-20,True,,FRA       ,iOS,Linnie,Guerrero
u23573,2019-10-06,True,,FRA       ,android,Elijah,Marshall
u41293,2020-06-12,False,,AUT       ,android,Harvey,Chandler
u13734,2019-01-04,True,,DEU       ,iOS,Hallie,Morton
u34064,2020-05-03,True,,DEU       ,iOS,Jacob,Park
u35907,2020-05-17,False,,ESP       ,iOS,Effie,Payne
u25029,2019-11-10,False,2020-06-18,DEU       ,android,Polly,Rhodes
u12446,2018-11-25,True,,DEU       ,android,Cody,Stevenson
u13483,2018-12-29,True,,FRA       ,iOS,Clayton,Alvarado
u13456,2018-12-28,True,,DEU       ,iOS,Bernice,Brown
u5939,2018-02-17,True,,GrE       ,iOS,Fannie,Hoffman
u17535,2019-04-30,True,,ESP       ,iOS,Myra,Bowen
u18682,2019-06-09,True,,DEU       ,android,Phillip,Bush
u14472,2019-01-25,True,,FRA       ,iOS,Kenneth,Henderson
u11805,2018-11-02,True,,ITA       ,iOS,Isaac,Keller
u11808,2018-11-03,True,,FRA       ,android,Donald,Austin
u12719,2018-12-03,True,,DEU       ,iOS,Devin,Henderson
u19630,2019-07-06,True,,DEU       ,iOS,Paul,Soto
u1190,2016-03-15,True,,DEU       ,android,Mildred,McDaniel
u38844,2020-05-31,False,2020-06-26,DEU       ,iOS,Lettie,Dawson
u9808,2018-08-31,False,,FRA       ,iOS,Nell,Mathis
u40961,2020-06-09,False,,FRA       ,android,Franklin,Francis
u12424,2018-11-24,False,2020-06-12,DEU       ,iOS,Mathilda,Vaughn
u30451,2020-03-04,True,,ITA       ,iOS,Polly,Sandoval
u8426,2018-07-15,True,,DEU       ,android,Estelle,West
u30652,2020-03-08,True,,NEuro     ,android,Adam,Brady
u36717,2020-05-22,False,,FRA       ,iOS,Jayden,Ruiz
u10500,2018-09-23,True,,GrE       ,android,Floyd,Vargas
u21845,2019-08-28,True,,DEU       ,android,Frank,Allison
u1216,2016-03-22,True,,AUT       ,android,Rosa,Salazar
u23639,2019-10-08,True,,FRA       ,android,Isabella,Pratt
u14921,2019-02-08,True,,ESP       ,android,Jordan,Jennings
u22718,2019-09-16,True,,FRA       ,android,Dennis,Harrington
u36207,2020-05-19,False,2020-08-28,ESP       ,android,Edwin,Clarke
u31999,2020-04-03,False,2020-09-15,FRA       ,iOS,Estella,Campbell
u28286,2020-01-24,False,,ITA       ,android,Ronnie,Bell
u40902,2020-06-09,False,,FRA       ,android,Barry,Stanley
u30694,2020-03-09,False,2020-12-15,ITA       ,android,Lucille,Erickson
u1746,2016-10-24,False,,AUT       ,android,Steve,Bryant
u15126,2019-02-14,True,2020-09-12,FRA       ,android,Phillip,Fleming
u20660,2019-08-02,True,,ESP       ,iOS,Rachel,Moran
u12417,2018-11-24,True,,DEU       ,iOS,Madge,Harrison
u5827,2018-02-10,True,,FRA       ,iOS,Delia,Vasquez
u20297,2019-07-24,True,,DEU       ,android,Walter,Floyd
u14023,2019-01-12,True,,FRA       ,android,Nettie,Malone
u21301,2019-08-17,True,,FRA       ,android,Louise,Sutton
u17162,2019-04-19,True,,DEU       ,iOS,Adrian,Vega
u11319,2018-10-18,True,2020-08-18,ITA       ,iOS,Amelia,Keller
u35996,2020-05-18,False,2020-07-09,ITA       ,iOS,Alvin,Evans
u30801,2020-03-11,True,,FRA       ,android,Virginia,Larson
u31433,2020-03-23,True,,FRA       ,iOS,Leroy,Warner
u32275,2020-04-09,True,,GrE       ,android,Derek,May
u1062,2016-02-17,False,2020-06-23,DEU       ,iOS,Travis,Cannon
u13248,2018-12-23,False,,FRA       ,iOS,Gilbert,Ross
u34818,2020-05-09,False,,AUT       ,iOS,Inez,Shelton
u39472,2020-06-02,False,,ITA       ,android,Lora,James
u23439,2019-10-03,True,,GrE       ,android,Mario,Griffith
u3118,2017-06-05,True,2020-08-04,FRA       ,android,Andre,Garza
u28563,2020-01-29,True,,FRA       ,iOS,Mable,Knight
u32945,2020-04-20,True,2020-09-09,FRA       ,android,Travis,Edwards
u38007,2020-05-27,False,,FRA       ,iOS,Leona,Todd
u38863,2020-05-31,False,,FRA       ,iOS,Vincent,Nunez
u10058,2018-09-08,True,2020-11-06,FRA       ,android,Jeanette,Bishop
u27586,2020-01-10,True,,FRA       ,android,Ann,Carlson
u39477,2020-06-02,False,,ESP       ,iOS,Bobby,Huff
u25456,2019-11-21,True,,FRA       ,android,Leonard,Flowers
u26903,2019-12-26,False,,DEU       ,android,Nathaniel,Love
u25176,2019-11-14,True,,FRA       ,android,Kate,Flores
u33932,2020-05-02,True,,FRA       ,android,Josie,Robbins
u39531,2020-06-02,False,,ITA       ,android,Gary,Santos
u161,2015-06-16,True,,DEU       ,iOS,Lucy,Dunn
u12787,2018-12-06,True,,FRA       ,iOS,Belle,Bailey
u5903,2018-02-15,True,,FRA       ,android,Jeff,Thomas
u8919,2018-08-01,False,,FRA       ,iOS,Lily,Sanders
u16728,2019-04-04,True,,FRA       ,iOS,Maria,Schneider
u73,2015-04-17,True,,DEU       ,android,Fanny,Colon
u7587,2018-06-03,True,,FRA       ,android,Paul,Atkins
u29372,2020-02-13,True,,DEU       ,android,Abbie,Gordon
u8988,2018-08-04,True,,FRA       ,iOS,Isaac,Boyd
u29700,2020-02-19,True,,FRA       ,iOS,Stanley,Steele
u37176,2020-05-24,False,2020-06-17,DEU       ,iOS,Margaret,Briggs
u39146,2020-06-01,False,2020-06-12,ITA       ,iOS,Lenora,Carpenter
u23216,2019-09-28,True,,DEU       ,android,Violet,Greene
u174,2015-06-26,True,,DEU       ,android,Douglas,Reed
u1623,2016-08-23,True,,DEU       ,iOS,Jesse,Valdez
u9188,2018-08-11,True,,GrE       ,android,Frederick,Austin
u9521,2018-08-22,True,,DEU       ,iOS,Alma,Ramsey
u39361,2020-06-02,False,,GrE       ,android,Caleb,Wolfe
u29898,2020-02-22,True,2020-06-30,ESP       ,android,Lou,Nunez
u41220,2020-06-11,False,2020-09-15,ITA       ,iOS,Ollie,Gonzales
u38491,2020-05-29,False,2020-08-25,FRA       ,iOS,Cornelia,Luna
u31755,2020-03-29,True,,FRA       ,iOS,Don,Nichols
u12080,2018-11-13,True,,FRA       ,iOS,Hunter,Curry
u39453,2020-06-02,False,2020-10-22,NEuro     ,android,Ora,Wells
u12097,2018-11-13,True,,ITA       ,iOS,Adelaide,Tyler
u36047,2020-05-18,False,,FRA       ,android,Andrew,Wagner
u10039,2018-09-08,True,,GrE       ,android,Roxie,Poole
u5848,2018-02-11,True,2020-09-04,GrE       ,android,Marion,Owens
u42248,2020-06-19,False,,FRA       ,android,Bessie,Chapman
u40355,2020-06-07,False,2020-06-18,FRA       ,iOS,Brian,Stanley
u8816,2018-07-29,True,,DEU       ,iOS,Winnie,Grant
u8277,2018-07-07,True,,FRA       ,iOS,Mason,Ellis
u32677,2020-04-15,False,,FRA       ,iOS,Aaron,Alvarez
u25680,2019-11-25,True,,ESP       ,android,Sam,Figueroa
u362,2015-09-11,True,,DEU       ,android,Evelyn,Bates
u5361,2018-01-08,True,,FRA       ,android,Tommy,Figueroa
u21390,2019-08-19,True,,ESP       ,android,Leila,Lee
u27253,2020-01-03,True,,FRA       ,iOS,Roy,Carson
u7822,2018-06-16,True,,DEU       ,android,Marie,Garrett
u33430,2020-04-26,False,2020-07-21,GrE       ,android,Winnie,Garrett
u178,2015-06-28,True,,DEU       ,android,Martin,Page
u9964,2018-09-05,True,,DEU       ,iOS,Gussie,Phillips
u27361,2020-01-05,True,,ITA       ,android,Brandon,Munoz
u28748,2020-02-02,True,,FRA       ,iOS,Ada,Mathis
u9176,2018-08-10,True,,FRA       ,iOS,Polly,Gordon
u30493,2020-03-05,True,,FRA       ,iOS,Mae,Warren
u7498,2018-05-29,True,,DEU       ,android,Georgia,Santos
u35830,2020-05-17,False,2020-06-03,ITA       ,android,Lena,Wade
u40325,2020-06-07,False,,GrE       ,android,Leon,Lewis
u18603,2019-06-06,False,2020-07-02,DEU       ,iOS,Eunice,Hanson
u23647,2019-10-08,True,,FRA       ,android,Bertha,Blair
u23608,2019-10-07,True,,GrE       ,iOS,Samuel,Park
u38176,2020-05-28,False,2020-06-10,ITA       ,android,Austin,Tucker
u25886,2019-12-01,True,,NEuro     ,iOS,Ola,Lopez
u35355,2020-05-13,False,,GrE       ,iOS,Madge,Flores
u37210,2020-05-24,False,,FRA       ,iOS,Jeff,Clarke
u12243,2018-11-18,False,,FRA       ,android,Bertie,Ortega
u12443,2018-11-25,True,,FRA       ,android,Hunter,Lane
u20983,2019-08-10,True,,GrE       ,android,Wesley,West
u22704,2019-09-16,True,,DEU       ,iOS,Birdie,Gordon
u5068,2017-12-17,True,,FRA       ,android,Millie,Guerrero
u34159,2020-05-03,False,,FRA       ,android,Adrian,Lawson
u39348,2020-06-02,False,,ESP       ,android,Isabelle,Perkins
u20363,2019-07-26,True,,FRA       ,iOS,Olivia,Wilkins
u30920,2020-03-14,True,2020-06-29,ITA       ,iOS,Gavin,Ryan
u11079,2018-10-10,True,,DEU       ,iOS,Loretta,Johnston
u23076,2019-09-24,True,,ESP       ,android,Michael,Watson
u34835,2020-05-09,False,,ITA       ,iOS,Oscar,Casey
u5066,2017-12-17,True,,ESP       ,iOS,Luella,Garrett
u41049,2020-06-10,False,,FRA       ,android,Harvey,Willis
u31116,2020-03-17,True,,GrE       ,android,Emily,Mack
u20687,2019-08-03,True,,DEU       ,android,Augusta,Maldonado
u39219,2020-06-01,False,,FRA       ,iOS,Logan,Johnson
u23624,2019-10-07,True,,FRA       ,iOS,Miguel,Wise
u15290,2019-02-19,True,,DEU       ,iOS,Fred,Wong
u10520,2018-09-23,True,,ITA       ,android,Hettie,Payne
u15539,2019-02-26,True,,FRA       ,iOS,Winifred,Ray
u13877,2019-01-07,True,,ESP       ,android,Rhoda,Garcia
u8215,2018-07-05,True,,GrE       ,android,Clayton,Burke
u30275,2020-02-29,False,2020-06-24,DEU       ,iOS,Edward,Keller
u20281,2019-07-24,True,,DEU       ,android,Effie,Nelson
u32932,2020-04-19,False,,FRA       ,iOS,Alice,Goodwin
u7477,2018-05-27,True,,DEU       ,android,Manuel,Meyer
u4664,2017-11-11,True,,FRA       ,iOS,Gussie,Horton
u24731,2019-11-02,True,,ITA       ,android,Scott,Gardner
u5467,2018-01-14,True,,FRA       ,android,Franklin,Barker
u18774,2019-06-12,True,,ITA       ,android,Florence,Wong
u34767,2020-05-09,False,,FRA       ,android,Ricky,Nelson
u2895,2017-05-03,True,,DEU       ,iOS,Jorge,Riley
u39418,2020-06-02,False,,FRA       ,android,Sallie,Jimenez
u7511,2018-05-30,True,,GrE       ,android,Trevor,Black
u37442,2020-05-25,False,2020-06-10,ITA       ,iOS,Mitchell,Williamson
u5371,2018-01-08,True,,DEU       ,iOS,Lily,Ramsey
u12248,2018-11-18,True,2020-06-18,DEU       ,android,Ernest,Gregory
u16650,2019-04-01,True,,FRA       ,iOS,Lydia,King
u33407,2020-04-26,True,,DEU       ,iOS,Charlie,Brown
u32242,2020-04-08,True,,FRA       ,iOS,Derrick,Nunez
u23428,2019-10-03,True,,FRA       ,iOS,Kathryn,Guzman
u35126,2020-05-11,False,,FRA       ,iOS,Beulah,Carlson
u36637,2020-05-22,False,,ESP       ,iOS,Jeff,Schultz
u20584,2019-07-31,True,,DEU       ,iOS,Isaiah,Taylor
u30445,2020-03-03,True,,DEU       ,android,Linnie,Hayes
u283,2015-08-14,True,,DEU       ,iOS,Ronnie,Maxwell
u1631,2016-08-28,True,,DEU       ,iOS,Juan,Rogers
u18700,2019-06-09,True,,FRA       ,iOS,Lillian,Patton
u1961,2016-12-16,True,,GrE       ,iOS,Marguerite,Stevenson
u23659,2019-10-08,True,,AUT       ,iOS,Sadie,Holloway
u15069,2019-02-13,True,,FRA       ,iOS,Mae,James
u22834,2019-09-19,True,,FRA       ,iOS,Gussie,Morrison
u22294,2019-09-07,True,,DEU       ,iOS,Ann,Davidson
u19479,2019-07-02,True,,DEU       ,iOS,Loretta,Huff
u706,2015-12-25,True,,DEU       ,android,Randy,Carpenter
u4956,2017-12-07,True,,DEU       ,iOS,Cole,Walsh
u30887,2020-03-13,False,,GrE       ,android,Addie,Warren
u39835,2020-06-04,False,,FRA       ,iOS,Agnes,Goodwin
u4615,2017-11-07,True,,ITA       ,iOS,Darrell,Morris
u24760,2019-11-03,True,,ITA       ,android,Lucinda,Garrett
u11849,2018-11-04,True,,DEU       ,iOS,Eunice,Cruz
u6653,2018-04-06,True,,ITA       ,android,James,Larson
u29005,2020-02-07,False,,FRA       ,iOS,Rachel,Johnson
u5799,2018-02-09,True,,AUT       ,iOS,Rena,Harris
u8839,2018-07-30,True,,DEU       ,iOS,Cody,Lopez
u31252,2020-03-20,False,2020-06-29,DEU       ,android,Billy,Williams
u39244,2020-06-01,False,,AUT       ,android,Elsie,Singleton
u29773,2020-02-20,True,,FRA       ,iOS,Cody,Welch
u16757,2019-04-05,True,,ITA       ,iOS,Dominic,Murray
u24337,2019-10-24,True,,DEU       ,android,Joseph,Reynolds
u22340,2019-09-08,True,,DEU       ,android,Helen,Cole
u36647,2020-05-22,False,2020-06-06,AUT       ,iOS,Lelia,Rodriquez
u10919,2018-10-05,True,,GrE       ,android,Cole,Newman
u40722,2020-06-08,False,2020-06-20,DEU       ,iOS,Roger,Hill
u38752,2020-05-30,False,2020-08-07,FRA       ,android,Caroline,Tate
u29897,2020-02-22,False,,FRA       ,iOS,Adele,Atkins
u21972,2019-08-31,True,,FRA       ,iOS,Sallie,Willis
u28147,2020-01-21,True,,FRA       ,iOS,Nina,Underwood
u40687,2020-06-08,False,2020-10-30,FRA       ,iOS,Belle,Cain
u32273,2020-04-09,True,2020-06-30,ESP       ,android,Nancy,Guzman
u12795,2018-12-06,True,,ESP       ,android,Cordelia,Chapman
u24485,2019-10-27,True,2020-06-10,ESP       ,android,Tom,Paul
u22874,2019-09-20,True,,GrE       ,iOS,Ophelia,Williamson
u7432,2018-05-26,True,,DEU       ,android,Jeremiah,Bridges
u18448,2019-06-01,False,,GrE       ,iOS,Eliza,Bass
u16939,2019-04-12,True,,DEU       ,android,Aiden,Doyle
u16027,2019-03-12,True,2020-06-29,ESP       ,iOS,Evelyn,Harris
u9658,2018-08-26,True,,FRA       ,iOS,Barry,Johnston
u26974,2019-12-28,False,,ITA       ,android,Gavin,Perkins
u34358,2020-05-05,False,,FRA       ,iOS,Ophelia,Colon
u39713,2020-06-04,False,,FRA       ,iOS,Belle,Curry
u11706,2018-10-30,True,,FRA       ,iOS,Winnie,Phillips
u36785,2020-05-22,False,2020-07-07,FRA       ,android,Mathilda,Harmon
u32555,2020-04-13,True,2020-07-03,NEuro     ,iOS,Lenora,Doyle
u12542,2018-11-28,True,2020-04-29,GBR       ,iOS,Tommy,Harrington
u11391,2018-10-21,True,,FRA       ,iOS,Estelle,Poole
u24407,2019-10-26,True,,DEU       ,android,Jack,Mullins
u12285,2018-11-19,True,2020-12-17,DEU       ,android,Edward,Underwood
u25325,2019-11-17,True,,ITA       ,iOS,Joseph,Garza
u5112,2017-12-21,True,,FRA       ,android,Bobby,Morton
